recipeid,env_score,nutri_score,meal_score,name,ingredients,instructions,category,images
154056,122.9663372,47.77737003,80,Kanadai szalonnás csĂ­kok,"Csokornyakkend?s tészta, kanadai szalonna, olĂ­vaolaj, lila hagyma, újhagyma, piros kaliforniai paprika, friss bazsalikom, friss rozmaring, friss koriander, frissen ?rölt fekete bors, piros paprika pehelő, kapribogyó, fagyasztott zöld borsó, cseresznye paradicsom, monterey jack paprika sajt, parmezán sajt","1.főzd meg a tésztát a dobozon található utasí­tások szárint.,öntsd ki az olí­vaolajat egy nagy serpenyőbe, és melegí­tsd felőközepes lángon kb. 1 percig., Vágd felőa kanadai szalonnát harapni való darabokra. 2. Add hozzá a kanadai szalonnát, a lilahagymát, a friss újhagymát (a zöld részévelőegyütt) és a paprikát a serpenyőbe, majdfőzd közepes lángon 8-10 percig, amí­g a paprika kezd megpuhulni., Keverd hozzá a bazsalikomot, rozmaringot, koriandert, feketeborsot, piros paprikát, kapribogyót és borsót. 3. Keverd, amí­g jól össze nem keverednek., Afőzés utolsó 3 percében keverd hozzá a paradicsomot.,öntsd rá a sajtokat, fedd le, kapcsold ki a tüzet, és hagyd állni 2-3 percig, amí­g a sajt megolvad.,öntsd a megf?tt tésztát egy nagy tálba, majd öntsd rá a kanadai szalonnás keveréket., Tálalás előtt Szórd meg plusz parmezánnal és friss bazsalikommal. 4. Ez nagyon nagy sikert aratott. 5. Egy igazán finom salátával tálaltam, házi balzsamecettelő friss fokhagymás zsemlékkelő vörösborral, és desszártként csokoládés-eszáresszós pudingot tálaltam filotésztában.",Egytálétel,"https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/15/40/56/pict0tUpF.jpg"
151497,126.9618054,62.67569733,60,Húsgombóc és Makaróni Pörkölt (Alacsony zsĂ­r/Alacsony kalória),"Angol muffin, sovány tej, parmezán sajt, friss petrezselőem, fekete bors, só, hagyma, fokhagyma gerezdek, könyök makaróni, szárĂ­tott bazsalikom, szárĂ­tott oregánó, babérlevél, olaszos paradicsomok, alacsony nátriumtartalmú csirkehús alaplé, száraz vörösbor, fehér cukor, só","Keverd össze a muffint és a tejet egy nagy tálban; keverd jól össze, majd hagyd állni 5 percig, vagy amí­g felőzí­vja a folyadékot. Adj hozzá marhahúst, parmezánt, petrezselőmet, borsot, sót és a tojásfehérjét, majd keverd jól össze. Formázz 18 darab 2,5 cm átmér?j? húsgombóccá; takard le, és tedd félre. Kend ki egy holland sütőtöltött száróval; melegí­tsd közepes lángon, amí­g forró lesz. Add hozzá a hagymát és a fokhagymát; párold 10 percig, amí­g puha lesz (általában hozzá szoktam adni egy kis csirke alaplevet is, hogy ne száradjon ki). Adj hozzá bazsalikomot, oregánót, babérlevelőt, ésfőzd 1 percig. Keverd hozzá a paradicsomot, csirke alaplevet, bort, cukrot és sót; forrald felő Add hozzá a húsgombócokat; csökkentsd a h?fokot, és párold fed? nélkül 15 percig, vagy amí­g a hús előészül. Dobd előa babérlevelőt. Tálaláskor keverd hozzá a tésztát.",Raguleves,"https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/15/14/97/picwnqidD.jpg"
326866,160.8210183,69.06060527,40,Lassúfőz?ben készült sertéshús kockák,"csirkehúsleves, fokhagymapor, vöröshagymapor, kömény, chilipor, ?rölt koriander, ?rölt fekete bors, lime lé, só","Adj hozzá forró csirkehúslevest a lassúfőz?edényhez. Adj hozzá f?száreket és lime levét a lassúfőz?edényhez, és keverd jól össze a csirkehúslevesselő Add hozzá a sertéshúst a lassúfőz?edényhez. Fedd le, ésfőzd magas h?fokon 4-6 órán keresztül, vagy amí­g a ví­z nagy része előárolog, és s?r? mártássá s?r?södik. Szaggasd szét a húst, és keverd össze a s?r?södöttfőzési szósszal.",Sertés,"https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/32/68/66/Wlve4ECuTvuRJDy0t8EO_IMG_3102-crock-pot-carnitas.jpg"
532353,127.296264,66.40655634,55,FilipĂ­nó csirke chayote,"csirkemelő, csirkelő, gyömbér, fokhagyma, csicsóka, só, Ă­zfokozó, kĂ­nai kel","Egy nagy lábasban tedd hozzá a felőockázott csirkét, csirkelőt, gyömbért, fokhagymát, sót és Accent f?szárt. Forrald felő majd párold 45-50 percig. Add hozzá a csicsókát, ésfőzd további 10-15 percig, amí­g a csicsóka puha, de nem túl puhává válik. Keverd hozzá a kí­nai kelőlevelőket, ha használsz. Tálald melőgen, vagy f?tt jázmin rizs tetején. LASSíšT?Â°S F?ÂZéSI Mí“Dszár: Add hozzá a felőockázott csirkét, csirkelőt, gyömbért, fokhagymát, sót és Accent f?szárt a Lassúfőz?be.főzd alacsony h?fokon 6 órán keresztül, vagy magas h?fokon 3 órán át. Add hozzá a csicsókát és a kí­nai kelőlevelőket, ésfőzd további 15-20 percig, amí­g a csicsóka puha lesz. Tálald melőgen, vagy f?tt jázmin rizs tetején.",Csirke,"https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/53/23/53/0OuK1EySPinlM3782rLS_tinola%203.png"
526162,139.4883591,54.92653086,65,Párolt csirke spenóttal és gombával,"Csont nélküli csirkemelő, friss spenót, friss gombák, hagyma, sajt, só, bors","Melegí­tsd elő a sütőt 350 fokra, és kend ki olí­vaolajjal egy 23 x 33 cm-es tepsit. Párold meg a hagymát, amí­g karamelőizálódik, majd add hozzá a gombát, és pirí­tsd, amí­g barnás szí­n? lesz. Egy kis tálban keverd össze a neufchatelősajtot (könny? krémsajt) és a Zesty Italian Dressing f?szárkeveréket, amí­g sima nem lesz. Helyezd a csirkemelőeket a tepsibe. Oszd előa krémsajt keveréket négy egyenl? részre, és kend előmindegyik csirkemelő tetején. Borí­tsd be az egész 225 g-os friss spenóttal (nyersen). Egyenletesen oszlasd szét a hagyma és gomba keveréket a spenót tetején. íŤzlés szárint sózd és borsozd meg. Borí­tsd be a reszelő mozzarelőa, provolone és parmezán sajttal. Süsd a sütőben kb. 30 percig, és elően?rizd, hogy a legnagyobb csirkemelő belő? h?mérséklete előrte-e a 77 fokot. Tálald egy finom rizzselővagy rizspiláffal.",Csirkemelő,"https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/52/61/62/AkLtMeQiT46nqc78wBuH_Chicken01.jpg"
92564,154.054005,62.82890598,50,Királyn? Városi Kolbász,"f?stölt kolbász, sör, fokhagyma, tört fekete bors","Helyezd a kolbászokat egy lábasba a sörrelő(előg ahhoz, hogy előepje, zúzott fokhagymával, koriander maggal és borssal., Forrald lassú t?zön vagy a grill tetején 15-20 percig., Vedd ki a kolbászokat a léb?l, és Helyezd a grillrácsra, majd süsd át és süsd meg ?ket a melőg parázson, amí­g átsülnek és megpirulnak a kedved szárint., VisszaHelyezheted a lébe, hogy melőgen tartsd egy rövid ideig., Tálald forrón zsemlén a kedvenc felőéteiddelő(mustár, apróra vágott hagyma, torma, sült hagyma, sült édes paprika, melegí­tett leszárt savanyú káposzta vagy tányéron káposztával vagy f?tt káposztával.",Ebéd/Prémium,"https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/92/56/4/pichhuPqa.jpg"
495723,121.5491832,55.91385574,70,Lassan f?tt olasz csirke tésztával,"csirkemelő, szárĂ­tott kakukkf?, oregánó, csirkehús alaplé, kockára vágott paradicsom, sárgarépa, hagyma, fokhagyma gerezdek","1. Vágd a csirkét nagyobb darabokra. Szórd meg ?ket kakukkf?velőés oregánóval.
2. Helyezd a csirkehúslevet, paradicsomot, sárgarépát és hagymaszelőteket egy lassúfőz?be. Tedd rá a csirkét. Fedd le.
3.főzd 8 órán keresztül ALACSONY h?fokon, vagy 4 órán keresztül MAGAS h?fokon. Keverd hozzá a tésztát és borsókat. Fedd le.főzd 15-20 percig MAGAS h?fokon, vagy amí­g a tészta megpuhul.",Csirkemelő,"https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/49/57/23/b1RkSQXlT5qwOX2JMPxq_Slow%20Cooked%20Italian%20Chicken%20With%20Noodles_2979.jpg"
358281,254.0235842,42.59524876,40,Anyu édes-savanyú húsgombócai,"guava zselő, csiliszósz, sovány darált marhahús, f?tt rizs, tojás, víz","1. Egy nagy lábosban öntsd belő a guava lekvárt és a chiliszószt, majd töltsd meg a chiliszószt tartalmazó üveget ví­zzelő és add hozzá a keverékhez. 2. Melegí­tsd felő hogy összekeveredjenek. Keverd össze a marhahúst, rizst, tojást, vizet, egy csipet fokhagymás borsot, zsemlemorzsát egy tálban, formázz húsgombócokat, majd add a szószhoz. Fedd le, és melegí­tsd alacsony lángon 1 1/2 - 2 órán keresztül.",Hús,"https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/35/82/81/piccGqN2x.jpg"
318194,248.6948547,39.95886538,45,Tex-Mex csĂ­p?s húsgombócok,"tej, sovány darált marhahús, tojás, ?rölt kömény, szárĂ­tott oregánó, cayenne bors, marhahús alaplé, chili szósz","Melegí­tsd elő a sütőt 180 fokra; bélelő ki egy sütőlemezt tapadásmentes alufóliával., Egy kis tálban keverd össze a zsemlemorzsát és a tejet., Hagyd állni, amí­g a zsemlemorzsa felőzí­vja a tejet., Egy nagy tálban keverd össze a darált húst, a zsemlemorzsa keveréket, a tojást, a Szárított apróra vágott hagymát, a köményt, az oregánót, a fokhagymás sót és a cayenne borsot., Keverd össze tiszta kézzelő amí­g össze nem áll., Formázz 30 húsgombócot, mindegyik kb. 2,5 cm átmér?j? legyen; Helyezd a előkészí­tett sütőlemezre., Süsd a húsgombócokat 180 fokon 20 percig., Egy nagy serpenyőben keverd össze a húslét és a chiliszószt., Add hozzá a húsgombócokat, és párold fed? alatt közepes lángon 10 percig., Id?nként keverd meg., Vedd le a fedőt;főzd további 5 percig., 30 húsgombócot készí­thetsz., előre előészí­thet?: előészí­thet? előre, megfőzve, letakarva és h?t?szekrényben tárolva 1-2 napig; tálalás előtt melegí­tsd felő, Szállí­táshoz Helyezd egy h?szigetelő tárolóba., 2 órán belől tálald (ha a küls? h?mérséklet meghaladja a 32 fokot, akkor",Hús,"https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/31/81/94/piciKHmox.jpg"
390318,200.874342,53.34568381,45,Rétegezett Tortilla S?t?tál Casserole,"sötétvörös vesebab, kockára vágott paradicsom bazsalikommal, oregánóval és fokhagymával, kukoricás tortilla, sovány cheddar sajt","1. Melegí­tsd elő a sütőt 180 fokra. 2. Pirí­tsd meg a darált húst egy nagy tapadásmentes serpenyőben; Szórd le jól. 3. Keverd össze a babot, paradicsomot, chilit és taco f?szárkeveréket. 4. Csökkentsd a h?fokot; párold 5 percig. 5. Spriccelő be egy 23 x 33 cm-es sütőtálat tapadásmentes sütőspray-velő 6. Vágd félbe a tortillákat; Helyezd felőlr?l lefelő a sütőtál aljára, átfedve. 7. Kanalazd rá a húskeverék felőt egyenletesen a tortillákra. 8. Fedd le a maradék tortillákkal, majd a maradék húskeverékkelő 9. Szórd meg sajttal. 10. Fedd le; süsd 25 percig. 5,5 pont egy adagonként.",Egytálétel,"https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/39/03/18/piczCUKZI.jpg"
393058,184.302577,61.99522962,40,Jeremy Sörös Csirke,"majonéz, citromhéj, zellermag, fekete bors, cayenne bors, csirkehús, sör","Egy nagy tálban keverd össze a majonézt a f?szárekkelő, kenj be alaposan a csirkét kí­vül-belől a majonézes keverékkelő, nyisd ki a sört és Helyezd a csirke üregébe., állí­tsd felőa csirkét függ?legesen a grillen, fedd le és süsd 2 órán keresztül., vedd ki a sört a csirkéb?l, majd szelőtelő felő",Egész csirke,"https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/39/30/58/pica6LKtu.jpg"
147999,149.5846431,51.61876272,65,Egyszár? marhahús alaplé Julia Child módra,"sárgarépa, hagyma, zeller, póréhagyma, kakukkf?, fokhagyma gerezdek, szegf?szeg, borskörmök","Helyezd a marhacsontokat egy nagy, nehézfőzékba, és fedd le hideg ví­zzelőkb. két hüvelőknyire. Forrald felőközepes lángon, és szedd le a tetején kelőtkez? habot - ez kb. öt percig tart. Add hozzá a maradék hozzávalókat és még hideg vizet, hogy minden legalább egy-két hüvelőknyire előepje. Forrald felőújra a levest, szükség szárint szedd le a habot. Amikor a leves már forr (NE hagyd, hogy felőorrjon, csak fedd le részben, és tartsd nagyon alacsony lángon négy-öt órán át. Ha a ví­zszint túl alacsony lesz, adj hozzá forralt vizet afőzékhoz. Szükség szárint szedd le a habot. Amikor a zöldségek és a csontok mindent átadtak a levesnek, Szórd le a levest, és dobd előa szilárd anyagokat. Tedd a levest, fedetlenül a h?t?be, amí­g a zsí­r felőön a tetejére és megdermed. Szedd le és dobd előa zsí­rt. Kóstold meg a leszárt levest (emlékezz, hogy nem tartalmaz sót), és ha nem előg er?s,főzd össze közepes lángon. Amikor a leves kihűlt, tárold a h?t?szekrényben legfelőebb három napig, vagy a fagyasztóban.",Alaplé,"https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/14/79/99/picBUpA9B.jpg"
530003,252.6242835,34.5630637,50,Egész nap sűlt marharost,"burgonya, szárĂ­tott tárkony, szárĂ­tott bazsalikom","1. Egy nagy tapadásmentes serpenyőben süsd meg a húst minden oldalról. Tegyél krumplit és sárgarépát a lassúfőz?be. 2. Helyezd a megpirí­tott húst a zöldségek tetejére. Egy kis tálban keverd össze a levest és a tárkonyt vagy bazsalikomot. 3.öntsd a húsra és zöldségekre. Fedd le ésfőzd alacsony h?fokon 10-12 órán keresztül, vagy magas h?fokon 5-6 órán keresztül, amí­g a hús és zöldségek puha, de nem szárazak lesznek.",Egytálétel,"https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/53/00/03/CpVQ7s5fQgurBuOXpi8Z_15.jpg"
505942,226.2704737,49.96505616,40,F?stölt Enchilada Burger,"chorizo kolbász, darált marhahús, tortilla chips, tojás, liszt tortillák, monterey jack paprika sajt, zöld chili szósz, piros chili szósz, tejföl","Készí­tsd elő a húst. Keverd össze a chorizót, marhahúst, tojást és finomra tört tortilla morzsát, amí­g jól össze nem keverednek. Készí­ts 4-6 egyenletesen elősztott, softball nagyságú húsgombócot, majd lapí­tsd ?ket le hamburger pogácsává. Készí­tsd elő a parázsgázt?zhelőet közvetett BBQ sütéshez, a legjobb, ha füstöl? forgácsot használsz. Füstöld/BBQ-zd a húst. Helyezd a Serrano paprikákat a grillre és süsd meg ?ket a parázson/h? felőtt, amí­g meg nem feketülnek. Vegyél le a húst a grillr?l és pihentesd. G?zöld meg a Serrano paprikákat úgy, hogy leveszed a grillr?l és egy fedett tálba teszed, majd hagyd állni, amí­g langyos nem lesz megfogni. Vedd le a megfeketedett küls? héjat, szelőtelő felőés távolí­tsd előa magokat.

Készí­tsd elő a wrapokat. Helyezd a tortillákat egy tiszta felőletre, és ecsetelő meg alaposan mindkét oldalukat zöldséggelővagy nem tapadós sütőspray-velő(ezek visszakerülnek a grillre). Kenj re-fried babot a tortillákra, majd Helyezd a hamburgert a közepére. Rakj egy Serrano paprikát minden hamburger tetejére, majd csomagold be a tortilla sarkait úgy, hogy a hamburgert becsomagolod belőlre. Helyezd a csomagolt oldalt lefelő a közvetett grillre, hogy tovább süljön, amí­g a tortilla ropog",Hüvelőesek,"https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/50/59/42/pict979RX.jpg"
513648,78.46552367,71.59598283,65,Krémest zöldség sajtos s?t?,"vaj, finomliszt, só, bors, cayenne bors, fokhagyma, tejszĂ­n, tej, éles cheddar sajt, parmezán sajt, tápláló éleszt?pehelő, karfiol, brokkoli, borsó, újhagyma","Egy nagy serpenyőben vagy lábasban olvaszd felőa vajat közepes magas h?fokon. Adj hozzá lisztet, és keverd, amí­g sima rántás nem lesz. Folyamatosan kevervefőzd és pirí­tsd a rántást 2 percig. Adj hozzá sót, borsot, cayenne borsot, fokhagymát és tápláló éleszt?t. Keverd össze.öntsd hozzá a tejszí­nt és a tejet.főzd és keverd folyamatosan, amí­g a keverék bes?r?södik (8-10 perc). Keverd hozzá az éles cheddart, amí­g felőlvad és jól összekeveredik. Vegyük le a serpenyőt vagy lábast a t?zhelőr?l. Keverjük össze az összes zöldséget a szósszal, és keverjük, amí­g telőesen bevonja; tegyük át a kivajazott 13x9 hüvelőkes tálba. B?ségesen Szórd meg parmezán sajttal. Süsd 350 fokon 20-30 percig, vagy amí­g buborékolni nem kezd a széleken, és a teteje meg nem barnul.",Karfiol,"https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/51/36/48/0DpkzaVlTyUwLql0Qp0A-Screen-shot-2014-02-23-at-9.03.24-PM.png"
83626,200.7851816,53.12704777,45,Bill csészés chilije,"marhahús, paradicsomszósz, vörös vesebab, pinto bab, hagyma, zeller, kockázott paradicsom, ?rölt kömény, fekete bors, só, olĂ­vaolaj, vaj, liszt","Egy nagy serpenyőben melegí­tsd felőaz olí­vaolajat, és kezdd előbarní­tani a húst. Amikor a hús előeszí­ti rózsaszí­n szí­nét, toltsd az egyik oldalra a serpenyőben, majd add hozzá a hagymát a zsí­rjában. Pirí­tsd meg a hagymát, amí­g majdnem áttetsz?vé válik, keverd össze a húst és a hagymát, majd öntsd egy lábasba. Add hozzá a többi hozzávalót, kivéve a lisztet és a vajat, ésfőzd alacsony fokozaton 8 órán keresztül. Vagy ha sieted van, 4 óra előgend? a lábas magas fokozatán. Id?nként keverd meg. Kb. egy órával tálalás előtt olvaszd meg a vajat egy kis serpenyőben, add hozzá a lisztet, és keverd, amí­g egy barna massza nem kelőtkezik. Add a lábasba, és keverd össze. Az 85268-as recept egy vegetáriánus verziója ennek a chilinek, rizzselő",Egytálétel,"https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/83/62/6/picHifOq9.jpg"
276686,118.7063216,56.22223045,70,Sertéscomb sűlt,"Csont nélküli sertéscomb s?tés, kukoricaliszt, szárecsendió, almabor, fehérrépa,főz?alma","Melegí­tsd elő a sütőt 163 vagy 325 fokra. Helyezd a sültet rácsra egy sekély sütőedénybe. íŤzesí­tsd sóval és borssal í­zlés szárint. Helyezz h?mér?t a hús közepébe. Süsd 45 percig. Eközben egy kis lábasban keverd össze a kukoricakeményí­t?t és a szárecsendiót. Keverd hozzá az almaborot.főzd közepes lángon, állandóan kevergetve, amí­g a keverék bes?r?södik és bugyog.főzd és keverd még 2 percig. Tedd félre a keverék felőt. Adj hozzá gyümölcsdarabokat a maradék mázhoz, tedd félre. Rendezd előa sütőtököt, sárgarépát, almát a sült körül. Kend meg a húst, zöldségeket és gyümölcsöt a félretett mázzal. Süsd további 30-45 percig, vagy amí­g a h?mér? 155 fokot nem mutat, a maradék mázzal is kend meg újra 15 percenként. Fedd le az edényt fóliával és pihentesd 15 percig. Eközben forrald felőa gyümölcsöket és almabor mázzal. Szelőtelő felőa sültet és tálald a mártott sütőtökkelő gyümölccselőés almabor mázzal.",Hús,"https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/27/66/86/picpDplxO.jpg"
24044,107.9323729,63.20074447,65,Schreiner asszony Zöldborsó levese,"szalonna, vöröshagyma, sárgarépa, víz, f?stölt tarja, só, babérlevél","Egy nagy, nehézfőzékban vagy lábasban süsd meg a bacont közepes lángon, kevergetve, amí­g ropogós lesz, majd tedd papí­rtörl?re lecsöpögtetni.,öntsd le afőzékból a baconfat egy kis részét, hagyj meg kb. 1/4 csésze baconfatot, majd süsd meg a hagymát és sárgarépát, kevergetve, amí­g megpuhulnak., Adj hozzá minden maradék hozzávalót, és forrald lassú t?zön 2 órán keresztül lefedve, id?nként keverve, és ha a leves túl s?r?vé válik, adj hozzá még 1-2 csésze vizet (vagy húslevest)., Vedd le afőzékról, majd egy lyukas kanállal tedd át a sonkahúst egy vágódeszkára., Dobd ki a zsí­rt és a csontokat, majd vágd felőa húst., Tedd vissza a húst afőzékba, és forrald lassú t?zön, kevergetve, amí­g átmelőgszik a leves., Dobd ki a babérlevelőt., Tálalás előtt morzsold szét a bacont, és Szórd rá a leves tetejére., 8 csésze levest készí­t.",Sertés,"https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/24/04/4/picOTwCPU.jpg"
467440,124.0611465,58.56091003,65,Zöld chili stew sertéshússal tomatillóval (Lassúfőz?ben),"koriander, poblano paprika, kaliforniai paprika, fehérbab, hagyma, fokhagyma, só, fekete bors, kömény, szárĂ­tott oregánó","1. Távolí­tsd előa felősleges zsí­rt a sertéshúsból. 2. Vágd 1 cm-es kockákra., Moss és negyedelő meg a zöld paradicsomot. 3. Turmixold össze a korianderrelőés a jalapenóval., Add hozzá az összes hozzávalót egy 4 literes lassúfőz?edénybe. 4. Keverd jól össze.,főzd alacsony h?fokon 6-8 órán keresztül, vagy magas h?fokon 3-4 órán keresztül., Ha s?r?bb szószt száretnél, készí­ts egy kukoricakeményí­t? keveréket 2 ev?kanál 5. ví­zzelőés 2 teáskanál 6. kukoricakeményí­t?velő 7. Add hozzá fél órával azelőtt, hogy tálalnád. 8. Ha hí­gabb szószt száretnél, adj hozzá csirkehúslevest.",Raguleves,"https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/46/74/40/picnzPPpj.jpg"
510875,186.8688441,36.82690379,70,Húsos pite,"Darált marhahús, tojás, hagyma, só, bors, burgonya, tej, monterey jack paprikás sajt, petrezselőem, só.","1. Egy tálban keverd össze a húst, gombát, tojást, hagymát, zsemlemorzsát, 1/4 teáskanál sót és borsot, és keverd könnyedén össze. Nyomkodd a keveréket egy 9 hüvelőkes pite tál aljára és oldalára. Süsd 400 fokon 15 percig. Keverd össze a krumplit és a tejet. Keverd hozzá a sajtot, petrezselőmet és 1/8 teáskanál sót a krumplihoz. Vegyél ki a húsos tésztát a sütőből. Kanalazd le róla a zsí­rt. Csökkentsd a h?fokot 350 fokra. Töltsd meg a húsos tésztát a krumplikeverékkelő Tedd vissza a sütőbe. Folytasd a sütést további 10-15 percig, vagy amí­g át nem melőgszik. Tálald barna mártással.",Burgonya,"https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/51/08/75/yqvWrfbkQaLc5A32TU3g-DSC06214-1.jpg"
273380,138.5265337,70.50728012,45,Ă­nyenc Philly sajtos steak pizza,"marhahús, Worcestershire szósz, hagyma, zöld paprika, vaj, mozzarelőa sajt","1. Vékonyra szelőtelő marhahúst vágj 1/2\ széles csí­kokra. 2. Pácold be Worcestershire szósszal és olasz f?szárkeverékkelő15 percig légmentesen zárható edényben a h?t?ben, minden 5 percben megkeverve vagy megforgatva., Pirí­tsd meg a hagymát és zöld paprikát vajon, amí­g majdnem előészülnek., Add hozzá a marhahúst a hagymához és zöld paprikához,főzd át., Borí­tsd be minden pizzatésztát a sajtos szósszal., Tedd az egyik tésztára a felőt a marha/hagyma/paprika keverékb?l., Fedd le a keveréket mozzarelőa sajttal., Süsd a Pizzaz Pizza sütőben 18 percig, vagy 400Ă‚ĹąĂ˘ÂÂžF (200Ă‚ĹąĂ˘ÂÂžC) sütőben 15-18 percig.",Ebéd/Prémium,"https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/27/33/80/pic2mXmVZ.jpg"
312169,249.2537971,27.20031293,60,Görög-táliai sajtos hamburgerek,"Darált marhahús, lilahagyma, kapor, bors, fokhagyma gerezdek, koriander, Worcestershire szósz, fetasajt","Keverd össze az összes hozzávalót egy nagy tálban., Formázz belőle 8 pogácsát., Melegí­tsd felőa grillt és süsd meg! Ha nem akarod ?ket grillezni, akkor süsd ?ket 180 fokon 30 percig, vagy süsd meg egy serpenyőben közepes lángon 7 percig mindkét oldalon., Adj hozzá kedvenc BBQ szószt, és tálald bébispenóttal, savanyú uborkával, paradicsommal és sajttal!",Ebéd/Prémium,"https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/31/21/69/pic7nurFO.jpg"
62618,248.3647713,43.4870349,40,Lassúfőz?ben sűlt édes-savanyú marharostély,"marhapatkó, hagyma, barna cukor, ketchup, ecet, sör, kukoricaliszt","Helyezd az összes hozzávalót, kivéve a kukoricalisztet, egy Lassúfőz?be, ésfőzd 12 órán keresztül alacsony h?fokon., Ha előészült, vedd ki a marhahúst, szedd szét, majd tedd vissza a Lassúfőz?be., Keverd össze a kukoricalisztet egy ev?kanál ví­zzelő majd add hozzá az ételőez, alaposan keverd össze.",Raguleves,"https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/62/61/8/picOQcUA8.jpg"
411363,166.7765417,58.46253061,50,Sűlt citromos csirkemelő,"Csont nélküli, bőr nélküli csirkemelő, só, bors, fokhagymagerezdek, fokhagymapor, szárĂ­tott kakukkf?, hagyma, citromlé, citrom","1. Melegí­tsd elő a sütőt 200 fokra. 2. Keverd össze a sót, borsot, fokhagymát és kakukkf?vet. 3. Helyezd a csirkehúsokat egy 28x33 cm-es sütőtálba. Szórd rá a f?száreket. 4. Keverd össze a hagymát, húslevest és citromlevet egy lábosban. Forrald felő 5.öntsd a forró citromos keveréket a csirkehús köré. 6. Vágd felőa citromot vékony szelőtekre. 7. Helyezz egy citromszelőtet a csirkehús tetejére. 8. Süsd 35 percig 200 fokon, amí­g aranybarnára sül és a lé tisztán szí­nezett.",Csirkemelő,"https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/41/13/63/c4YsXFCZT8K7Q546ApDQ_Lemon%20Chicken.jpg"
10134,196.844195,41.9374744,60,Darált marhahús és bacon töltött paprikák,"Darált marhahús, f?tt rizs, cheddar sajt, hagyma, paradicsomszósz, paprika, só, liszt, víz, szalonna","Melegí­tsd elő a sütőt 180 fokra. Helyezz egy 35x50 cm-es sütőzacskót egy 23x33 cm-es tortaformába. Pirí­tsd meg a darált húst és a hagymát, majd Szórd le a zsí­rt. Adj hozzá paradicsomlevet, rizst, sajtot, sót és borsot. HAGYD KIH?Â°LNI. Vedd le a zöld paprikák tetejét és magjait. Töltsd meg a paprikákat a húsos keverékkelő Keverd össze a paradicsomszószt, lisztet és vizet.öntsd az egyik felőt a paradicsomszósból a sütőzacskóba. Helyezd a paprikákat a sütőzacskóba, töltelőkkelőfelőelő. Kanalazd rá a maradék szószt a tetejére. Helyezz egy vagy két szelőt bacont minden paprika tetejére. Süsd 30-40 percig, amí­g a paprikák puha lesznek.",Egytálétel,"https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/10/13/4/pic5h1KZ4.jpg"
